YearID	TeamID	LeagueID	PlayerID	POS	Salary	yearID	teamID	lgID	G	AB	R	H	2B	3B	HR	RBI	SB	CS	BB	SO	IBB	HBP	SH	SF	GIDP	OBP	SLG	DumbC	DumbI
2002	MIN	AL	jonesja04	OF	312500	2001	MIN	AL	149	475	57	131	25	0	14	49	12	9	39	92	2	3	2	0	10	0.333	0.417	0	0
2003	LAN	NL	hermach01	OF	312500	2002	PIT	NL	65	194	22	40	11	1	7	15	7	5	17	68	0	1	3	1	1	0.269	0.381	0	0
2003	NYN	NL	perezti01	OF	312500	2002	NYN	NL	136	444	52	131	27	6	8	47	10	6	23	36	2	2	10	2	10	0.324	0.437	0	0
2004	MON	NL	calloro01	OF	312500	2003	MON	NL	126	340	36	81	17	1	9	52	9	2	20	80	1	2	4	3	13	0.279	0.374	0	0
2003	SFN	NL	torreyo01	C	312000	2002	SFN	NL	53	136	17	38	10	0	2	14	0	0	14	20	2	2	3	0	11	0.348	0.397	1	0
2004	MON	NL	riverju01	OF	312000	2003	NYA	AL	57	173	22	46	14	0	7	26	0	0	10	27	1	0	1	1	8	0.303	0.468	0	0
2003	DET	AL	penaca01	1B	310000	2002	DET	AL	75	273	31	69	13	4	12	36	2	2	26	73	0	2	0	1	5	0.321	0.462	0	0
2004	FLO	NL	choihe01	1B	310000	2003	CHN	NL	80	202	31	44	17	0	8	28	1	1	37	71	1	4	2	0	2	0.347	0.421	0	0
2001	KCA	AL	febleca01	2B	310000	2000	KCA	AL	100	339	59	87	12	1	2	29	17	6	36	48	1	10	13	1	10	0.333	0.316	0	1
2001	MIL	NL	belliro01	2B	310000	2000	MIL	NL	152	571	83	150	30	9	8	54	7	5	82	84	4	3	4	7	12	0.352	0.389	0	1
2001	SFN	NL	estalbo02	C	310000	2000	SFN	NL	106	299	45	70	22	3	14	53	3	0	57	92	9	2	0	3	4	0.357	0.468	1	0
2001	SFN	NL	riosar01	OF	310000	2000	SFN	NL	115	233	38	62	15	5	10	50	3	2	31	43	4	0	1	4	9	0.346	0.502	0	0
2003	MON	NL	schnebr01	OF	310000	2002	MON	NL	73	207	21	57	19	2	5	29	1	2	21	41	8	0	2	2	7	0.336	0.459	0	0
2004	MON	NL	carroja01	SS	310000	2003	MON	NL	105	227	31	59	10	1	1	10	5	2	19	39	0	3	9	2	10	0.312	0.326	0	1
2004	MIL	NL	hallbi03	SS	310000	2003	MIL	NL	52	142	23	37	9	2	5	20	1	2	7	28	0	1	4	1	5	0.29	0.458	0	1
2003	OAK	AL	ellisma01	SS	307500	2002	OAK	AL	98	345	58	94	16	4	6	35	4	2	44	54	1	4	8	3	3	0.351	0.394	0	1
2004	NYN	NL	reyesjo01	SS	307500	2003	NYN	NL	69	274	47	84	12	4	5	32	13	3	13	36	0	0	2	3	1	0.332	0.434	0	1
2003	DET	AL	santira01	SS	307000	2002	DET	AL	65	222	33	54	5	5	4	20	8	5	13	48	0	8	4	2	2	0.301	0.365	0	1
2004	SDN	NL	ojedami01	C	305000	2003	SDN	NL	61	141	13	33	6	0	4	22	1	1	18	26	2	3	0	1	2	0.331	0.362	1	0
2001	HOU	NL	berkmla01	OF	305000	2000	HOU	NL	114	353	76	105	28	1	21	67	6	2	56	73	1	1	0	7	6	0.388	0.561	0	0
2002	SFN	NL	murraca01	OF	305000	2001	SFN	NL	106	326	54	80	14	2	6	25	8	8	32	57	0	3	3	0	5	0.316	0.356	0	0
2002	CIN	NL	larueja01	OF	305000	2001	CIN	NL	121	364	39	86	21	2	12	43	3	3	27	106	4	9	1	2	11	0.303	0.404	0	0
2004	DET	AL	infanom01	SS	305000	2003	DET	AL	69	221	24	49	6	1	0	8	6	3	18	37	0	0	3	2	1	0.275	0.258	0	1
2004	CLE	AL	ludwiry01	OF	304700	2003	CLE	AL	39	136	14	36	7	1	7	26	2	0	8	39	1	0	1	0	1	0.303	0.485	0	0
2004	CLE	AL	martivi01	C	304500	2003	CLE	AL	49	159	15	46	4	0	1	16	1	1	13	21	0	1	0	1	8	0.345	0.333	1	0
2003	KCA	AL	bergebr01	OF	304000	2002	KCA	AL	51	134	16	27	5	1	6	17	1	0	8	32	2	2	0	1	2	0.255	0.388	0	0
2003	COL	NL	butlebr02	SS	303000	2002	COL	NL	113	344	55	89	18	4	9	42	2	6	10	40	3	5	4	4	6	0.283	0.413	0	1
2003	TEX	AL	blaloha01	3B	302500	2002	TEX	AL	49	147	16	31	8	0	3	17	0	0	20	43	1	1	2	2	2	0.302	0.327	0	1
2003	SDN	NL	burrose01	3B	302000	2002	SDN	NL	63	192	18	52	5	1	1	11	2	0	12	30	1	1	1	0	6	0.316	0.323	0	1
2002	BAL	AL	hairsje02	2B	300000	2001	BAL	AL	159	532	63	124	25	5	8	47	29	11	44	73	0	13	9	4	12	0.301	0.344	0	1
2003	TBA	AL	abernbr01	2B	300000	2002	TBA	AL	117	463	46	112	18	4	2	40	10	4	25	46	0	6	8	2	8	0.284	0.311	0	1
2001	MIN	AL	koskico01	3B	300000	2000	MIN	AL	146	474	79	142	32	4	9	65	5	4	77	104	7	4	1	3	11	0.399	0.441	0	1
2003	HOU	NL	ensbemo01	3B	300000	2002	HOU	NL	49	132	14	32	7	2	3	19	2	0	18	25	0	3	0	0	8	0.346	0.394	0	1
2001	FLO	NL	redmomi01	C	300000	2000	FLO	NL	87	210	17	53	8	1	0	15	0	0	13	19	3	8	1	3	5	0.315	0.300	1	0
2003	ARI	NL	barajro01	C	300000	2002	ARI	NL	70	154	12	36	10	0	3	23	1	0	10	25	4	3	2	3	4	0.285	0.357	1	0
2003	TBA	AL	hallto02	C	300000	2002	TBA	AL	85	330	37	85	19	1	6	42	0	1	17	27	3	1	2	3	14	0.292	0.376	1	0
2001	MIL	NL	moutoja01	OF	300000	2000	MIL	NL	87	159	28	37	7	1	2	17	13	4	30	43	0	3	4	1	5	0.355	0.327	0	0
2001	FLO	NL	abbotje01	OF	300000	2000	CHA	AL	80	215	31	59	15	1	3	29	2	1	21	38	1	2	2	1	2	0.34	0.395	0	0
2001	SDN	NL	henderi01	OF	300000	2000	SEA	AL	92	324	58	77	13	2	4	30	31	9	63	55	0	2	3	3	9	0.359	0.327	0	0
2001	TEX	AL	mateoru01	OF	300000	2000	TEX	AL	52	206	32	60	11	0	7	19	6	0	10	34	1	5	1	0	5	0.338	0.447	0	0
2002	BAL	AL	richach01	OF	300000	2001	BAL	AL	136	483	74	128	31	3	15	61	11	9	45	100	4	8	2	4	15	0.334	0.435	0	0
2003	MIL	NL	contija01	OF	300000	2002	TBA	AL	78	222	26	57	15	2	3	21	4	2	18	55	1	1	4	0	5	0.31	0.383	0	0
2003	TBA	AL	crawfca02	OF	300000	2002	TBA	AL	63	259	23	67	11	6	2	30	9	5	9	41	0	3	6	1	0	0.284	0.371	0	0
2004	TEX	AL	nixla01	OF	300000	2003	TEX	AL	53	184	25	47	10	0	8	30	3	0	9	53	0	0	1	1	1	0.287	0.440	0	0
2001	SFN	NL	martira03	SS	300000	2000	SFN	NL	88	189	30	57	13	2	6	25	3	2	15	22	1	1	4	1	6	0.348	0.487	0	1
2003	TBA	AL	shumpte01	SS	300000	2002	COL	NL	106	234	30	55	12	1	6	21	4	1	21	41	0	4	5	4	9	0.299	0.372	0	1
2003	COL	NL	uribeju01	SS	300000	2002	COL	NL	155	566	69	136	25	7	6	49	9	2	34	120	1	5	7	6	17	0.283	0.341	0	1
2004	SLN	NL	womacto01	SS	300000	2003	ARI	NL	61	219	30	52	10	3	2	15	8	3	8	27	0	2	1	1	6	0.268	0.338	0	1
2001	TEX	AL	mirabdo01	C	295000	2000	SFN	NL	82	230	23	53	10	2	6	28	1	0	36	57	2	2	3	2	6	0.333	0.370	1	0
2001	FLO	NL	gonzaal02	SS	295000	2000	FLO	NL	109	385	35	77	17	4	7	42	7	1	13	77	0	2	5	2	7	0.226	0.319	0	1
2002	OAK	AL	menecfr01	SS	295000	2001	OAK	AL	139	471	82	114	22	2	12	60	2	3	79	97	0	19	3	6	13	0.367	0.374	0	1
2002	DET	AL	simonra01	1B	290000	2001	DET	AL	81	256	28	78	14	2	6	37	0	1	15	28	2	0	1	2	9	0.339	0.445	0	0
2001	OAK	AL	saenzol01	3B	290000	2000	OAK	AL	76	214	40	67	12	2	9	33	1	0	25	40	2	7	0	1	6	0.401	0.514	0	1
2001	NYN	NL	paytoja01	OF	290000	2000	NYN	NL	149	488	63	142	23	1	17	62	5	11	30	60	0	3	0	8	9	0.331	0.447	0	0
2002	BOS	AL	merlolo01	SS	290000	2001	BOS	AL	52	146	21	39	10	0	3	13	2	1	6	31	0	3	2	2	6	0.302	0.397	0	1
2001	HOU	NL	wardda01	OF	287500	2000	HOU	NL	119	264	36	68	10	2	20	47	0	0	15	61	2	0	0	2	6	0.295	0.538	0	0
2002	MIN	AL	mientdo01	1B	285000	2001	MIN	AL	151	543	77	166	39	1	15	74	2	6	67	92	6	9	0	7	10	0.387	0.464	0	0
2001	PIT	NL	ramirar01	3B	285000	2000	PIT	NL	73	254	19	65	15	2	6	35	0	0	10	36	0	5	1	4	9	0.292	0.402	0	1
2001	MON	NL	barremi01	C	285000	2000	MON	NL	89	271	28	58	15	1	1	22	0	1	23	35	5	1	1	1	7	0.276	0.288	1	0
2002	CHA	AL	liefeje01	OF	285000	2001	CHA	AL	83	254	36	65	13	0	18	39	0	1	20	69	1	2	1	2	6	0.312	0.520	0	0
2001	SEA	AL	guillca01	SS	285000	2000	SEA	AL	90	288	45	74	15	2	7	42	1	3	28	53	0	2	7	3	6	0.317	0.396	0	1
2001	OAK	AL	giambje01	OF	282500	2000	OAK	AL	104	260	42	66	10	2	10	50	0	0	32	61	2	3	3	4	7	0.334	0.423	0	0
2001	PHI	NL	anderma02	2B	280000	2000	PHI	NL	41	162	10	37	8	1	1	15	2	2	12	22	0	0	0	0	5	0.282	0.309	0	1
2001	ANA	AL	kennead01	2B	280000	2000	ANA	AL	156	598	82	159	33	11	9	72	22	8	28	73	5	3	8	4	10	0.296	0.403	0	1
2001	KCA	AL	quinnma01	OF	280000	2000	KCA	AL	135	500	76	147	33	2	20	78	5	2	35	91	1	3	3	3	11	0.34	0.488	0	0
2002	TBA	AL	coxst01	OF	280000	2001	TBA	AL	108	342	37	88	22	0	12	51	2	2	24	75	0	10	0	2	11	0.323	0.427	0	0
2001	PHI	NL	perezto03	SS	280000	2000	PHI	NL	45	140	17	31	7	1	1	13	1	1	11	30	2	0	1	0	3	0.276	0.307	0	1
2002	ANA	AL	eckstda01	SS	280000	2001	ANA	AL	153	582	82	166	26	2	4	41	29	4	43	60	0	21	16	2	11	0.346	0.357	0	1
2002	CHN	NL	macharo01	C	277500	2001	CHN	NL	52	135	13	30	10	0	2	13	0	0	7	26	3	1	3	0	4	0.26	0.341	1	0
2001	DET	AL	mageewe01	OF	275000	2000	DET	AL	91	186	31	51	4	2	7	31	1	0	10	28	0	0	0	1	7	0.31	0.430	0	0
2001	MIN	AL	jonesja04	OF	275000	2000	MIN	AL	154	523	66	149	26	5	19	76	7	5	26	111	4	0	1	0	17	0.318	0.463	0	0
2002	MON	NL	trubych01	3B	270000	2001	HOU	NL	48	136	11	28	6	1	8	23	1	2	13	38	2	1	0	2	1	0.276	0.441	0	1
2001	TBA	AL	winnra01	OF	270000	2000	TBA	AL	51	159	28	40	5	0	1	16	6	7	26	25	0	2	2	1	2	0.358	0.302	0	0
2001	TBA	AL	johnsru01	SS	270000	2000	TBA	AL	74	185	28	47	8	0	2	17	4	1	25	30	0	1	3	1	4	0.34	0.330	0	1
2001	BAL	AL	morame01	SS	270000	2000	NYN	NL	79	215	35	56	13	2	6	30	7	3	18	48	3	2	2	5	3	0.314	0.423	0	1
2002	CLE	AL	cabrejo02	SS	266000	2001	CLE	AL	141	287	50	75	16	3	1	38	10	4	16	41	0	6	1	2	4	0.311	0.348	0	1
2002	COL	NL	petribe01	C	265000	2001	COL	NL	85	244	41	58	15	3	11	39	3	3	31	67	3	3	1	3	5	0.326	0.459	1	0
2001	ARI	NL	durazer01	1B	260000	2000	ARI	NL	67	196	35	52	11	0	8	33	1	0	34	43	2	1	0	2	3	0.373	0.444	0	0
2001	MIN	AL	ortizda01	1B	260000	2000	MIN	AL	130	415	59	117	36	1	10	63	1	0	57	81	2	0	0	6	13	0.364	0.446	0	0
2002	BOS	AL	hillesh02	3B	260000	2001	BOS	AL	139	468	52	123	20	2	12	49	3	4	13	61	3	7	1	4	12	0.29	0.391	0	1
2001	NYN	NL	agbaybe01	OF	260000	2000	NYN	NL	119	350	59	101	19	1	15	60	5	5	54	68	2	7	0	3	6	0.391	0.477	0	0
2001	MON	NL	blumge01	SS	260000	2000	MON	NL	124	343	40	97	20	2	11	45	1	4	26	60	2	3	3	4	4	0.332	0.449	0	1
2001	TBA	AL	smithbo06	3B	255000	2000	TBA	AL	49	175	21	41	8	0	6	26	2	2	14	59	1	1	0	1	6	0.293	0.383	0	1
2001	DET	AL	fickro01	C	255000	2000	DET	AL	66	163	18	41	7	2	3	22	2	1	22	39	2	1	0	2	4	0.34	0.374	1	0
2001	TBA	AL	coxst01	OF	255000	2000	TBA	AL	116	318	44	90	19	1	11	35	1	2	45	47	2	5	0	1	9	0.379	0.453	0	0
2001	TBA	AL	martife01	SS	255000	2000	TBA	AL	106	299	42	64	11	4	2	17	9	3	32	68	0	8	12	2	4	0.295	0.298	0	1
2001	NYN	NL	mcewijo01	SS	252500	2000	NYN	NL	87	153	20	34	14	1	2	19	3	1	5	29	0	1	8	2	2	0.237	0.366	0	1
2002	CLE	AL	branyru01	OF	251000	2001	CLE	AL	113	315	48	73	16	2	20	54	1	1	38	132	1	3	0	5	2	0.316	0.486	0	0
2002	TEX	AL	youngmi02	2B	250000	2001	TEX	AL	106	386	57	96	18	4	11	49	3	1	26	91	0	3	9	5	9	0.291	0.402	0	1
2002	MIN	AL	pierzaj01	C	250000	2001	MIN	AL	114	381	51	110	33	2	7	55	1	7	16	57	4	4	1	3	7	0.321	0.441	1	0
2002	ANA	AL	wootesh01	C	250000	2001	ANA	AL	79	221	24	69	8	1	8	32	2	0	5	42	0	3	0	3	5	0.332	0.466	1	0
2002	TBA	AL	tynerja01	OF	250000	2001	TBA	AL	105	396	51	111	8	5	0	21	31	6	15	42	0	3	5	1	6	0.307	0.326	0	0
2002	SLN	NL	robinke02	OF	250000	2001	SLN	NL	114	186	34	53	6	1	1	15	11	2	12	20	0	2	4	3	1	0.324	0.344	0	0
2002	MON	NL	bergepe01	OF	250000	2001	MON	NL	102	375	53	79	11	4	3	16	10	7	28	87	2	5	8	0	5	0.269	0.285	0	0
2002	ATL	NL	helmswe01	OF	250000	2001	ATL	NL	100	216	28	48	10	3	10	36	1	1	21	56	2	1	0	1	3	0.293	0.435	0	0
2002	CIN	NL	dunnad01	OF	250000	2001	CIN	NL	66	244	54	64	18	1	19	43	4	2	38	74	2	4	0	0	4	0.371	0.578	0	0
2001	OAK	AL	hernara02	C	245000	2000	OAK	AL	143	419	52	101	19	0	14	62	1	0	38	64	1	7	10	5	14	0.305	0.387	1	0
2001	HOU	NL	lugoju01	SS	245000	2000	HOU	NL	116	420	78	119	22	5	10	40	22	9	37	93	0	4	3	1	9	0.344	0.431	0	1
2001	MON	NL	bergepe01	OF	242500	2000	MON	NL	148	518	80	127	25	7	5	31	11	13	58	100	0	0	14	2	4	0.313	0.349	0	0
2001	OAK	AL	longte01	OF	240750	2000	OAK	AL	138	584	104	168	34	4	18	80	5	0	43	77	1	1	0	3	18	0.336	0.452	0	0
2002	MIN	AL	rivaslu01	2B	240000	2001	MIN	AL	153	563	70	150	21	6	7	47	31	11	40	99	0	6	5	5	15	0.317	0.362	0	1
2001	SDN	NL	gonzawi01	C	240000	2000	SDN	NL	95	284	25	66	15	1	5	30	1	2	30	31	4	3	1	1	5	0.31	0.345	1	0
2001	DET	AL	maciajo01	SS	240000	2000	DET	AL	73	173	25	44	3	5	2	24	2	0	18	24	0	1	4	0	3	0.321	0.364	0	1
2001	LAN	NL	coraal01	SS	240000	2000	LAN	NL	109	353	39	84	18	6	4	32	4	1	26	53	4	7	6	2	6	0.297	0.357	0	1
2002	CHN	NL	ojedaau01	SS	240000	2001	CHN	NL	78	144	16	29	5	1	1	12	1	0	12	20	1	2	2	2	2	0.265	0.271	0	1
2002	SDN	NL	jimenda01	SS	240000	2001	SDN	NL	86	308	45	85	19	0	3	33	2	3	39	68	4	0	0	2	9	0.355	0.367	0	1
2001	HOU	NL	trubych01	3B	237500	2000	HOU	NL	78	258	28	67	15	4	11	59	2	1	10	56	1	5	1	5	4	0.294	0.477	0	1
2002	NYN	NL	matthga02	OF	237500	2001	CHN	NL	106	258	41	56	9	1	9	30	5	3	38	55	2	1	5	0	4	0.315	0.364	0	0
2001	CLE	AL	cabrejo02	SS	237000	2000	CLE	AL	100	175	27	44	3	1	2	15	6	4	8	15	0	2	1	1	1	0.289	0.314	0	1
2001	BAL	AL	hairsje02	2B	235000	2000	BAL	AL	49	180	27	46	5	0	5	19	8	5	21	22	0	6	5	0	8	0.344	0.367	0	1
2001	MIN	AL	canizja01	2B	235000	2000	MIN	AL	102	346	43	93	21	1	7	40	4	2	24	57	0	1	0	0	8	0.318	0.396	0	1
2001	SDN	NL	davisbe01	C	235000	2000	SDN	NL	43	130	12	29	6	0	3	14	1	1	14	35	1	0	3	1	2	0.291	0.338	1	0
2001	BAL	AL	richach01	OF	232500	2000	BAL	AL	56	199	38	55	14	2	13	36	7	5	15	38	3	4	0	3	5	0.335	0.563	0	0
2002	BAL	AL	gibboja01	OF	232500	2001	BAL	AL	73	225	27	53	10	0	15	36	0	1	17	39	0	4	0	0	7	0.301	0.480	0	0
2002	COL	NL	ortizjo02	2B	232000	2001	COL	NL	53	204	38	52	8	1	13	35	3	1	14	36	0	4	1	1	5	0.313	0.495	0	1
2001	COL	NL	petribe01	C	232000	2000	COL	NL	52	146	32	47	10	1	3	20	1	2	20	33	2	2	1	4	1	0.399	0.466	1	0
2001	ANA	AL	nievejo01	SS	232000	2000	CHN	NL	82	198	17	42	6	3	5	24	1	1	11	43	1	0	2	2	8	0.249	0.348	0	1
2002	PIT	NL	wilsoja02	SS	232000	2001	PIT	NL	108	390	44	87	17	1	3	25	1	3	16	70	2	1	17	1	4	0.245	0.295	0	1
2001	MON	NL	seguife01	OF	231500	2000	MON	NL	76	162	22	45	8	0	10	22	0	1	9	46	0	3	0	1	5	0.326	0.512	0	0
2001	MIN	AL	hunteto01	OF	230000	2000	MIN	AL	99	336	44	94	14	7	5	44	4	3	18	68	2	2	0	2	13	0.318	0.408	0	0
2001	NYA	AL	bellicl01	SS	230000	2000	NYA	AL	98	184	33	38	8	2	6	21	5	0	17	48	1	5	1	2	1	0.287	0.370	0	1
2002	PIT	NL	wilsocr03	OF	229000	2001	PIT	NL	88	158	27	49	3	1	13	32	3	1	15	53	1	7	1	2	4	0.388	0.589	0	0
2002	CHN	NL	patteco01	OF	227500	2001	CHN	NL	59	131	26	29	3	0	4	14	4	0	6	33	0	3	2	3	1	0.262	0.336	0	0
2002	PIT	NL	mackoro01	OF	227000	2001	PIT	NL	83	214	30	57	15	2	4	21	4	3	15	52	5	3	2	3	3	0.316	0.411	0	0
2001	BAL	AL	matoslu01	OF	226000	2000	BAL	AL	72	182	21	41	6	3	1	17	13	4	12	30	0	3	2	2	7	0.279	0.308	0	0
2002	BAL	AL	lunarfe01	C	225000	2001	BAL	AL	64	167	8	41	7	0	0	16	0	0	7	32	0	3	2	1	8	0.283	0.287	1	0
2001	MON	NL	joneste02	OF	225000	2000	MON	NL	108	168	30	42	8	2	0	13	7	2	10	32	1	0	3	0	3	0.287	0.321	0	0
2001	CHN	NL	matthga02	OF	225000	2000	CHN	NL	80	158	24	30	1	2	4	14	3	0	15	28	1	1	1	0	2	0.263	0.297	0	0
2002	LAN	NL	bocachi01	OF	225000	2001	LAN	NL	75	133	15	31	11	1	2	9	4	1	9	33	0	1	0	0	1	0.287	0.376	0	0
2002	MIN	AL	buchabr01	OF	225000	2001	MIN	AL	69	197	28	54	12	0	10	32	1	1	19	58	0	2	0	1	2	0.342	0.487	0	0
2001	OAK	AL	menecfr01	SS	225000	2000	OAK	AL	66	145	31	37	9	1	6	26	1	4	20	45	0	1	1	2	1	0.343	0.455	0	1
2001	SFN	NL	murraca01	OF	222500	2000	SFN	NL	108	194	35	47	12	1	2	22	9	3	29	33	0	3	2	1	0	0.345	0.345	0	0
2002	ATL	NL	derosma01	SS	222500	2001	ATL	NL	66	164	27	47	8	0	3	20	2	1	12	19	6	5	1	2	3	0.348	0.390	0	1
2002	SFN	NL	felizpe01	3B	222000	2001	SFN	NL	94	220	23	50	9	1	7	22	2	1	10	50	2	2	3	3	5	0.261	0.373	0	1
2002	COL	NL	uribeju01	SS	222000	2001	COL	NL	72	273	32	82	15	11	8	53	3	0	8	55	1	2	0	0	6	0.325	0.524	0	1
2002	CLE	AL	bradlmi01	OF	221000	2001	MON	NL	67	220	19	49	16	3	1	19	7	4	19	62	0	1	2	0	6	0.285	0.336	0	0
2002	TOR	AL	lopezfe01	SS	221000	2001	TOR	AL	49	177	21	46	5	4	5	23	4	3	12	39	1	0	1	2	2	0.302	0.418	0	1
2001	CLE	AL	branyru01	OF	219000	2000	CLE	AL	67	193	32	46	7	2	16	38	0	0	22	76	1	4	0	1	2	0.327	0.544	0	0
2001	MON	NL	tracyan01	3B	218000	2000	MON	NL	83	192	29	50	8	1	11	32	1	0	22	61	1	2	0	2	3	0.339	0.484	0	1
2001	OAK	AL	piattad01	OF	217500	2000	OAK	AL	60	157	24	47	5	5	5	23	0	1	23	44	0	1	1	0	1	0.39	0.490	0	0
2002	TBA	AL	abernbr01	2B	215000	2001	TBA	AL	79	304	43	82	17	1	5	33	8	3	27	35	1	0	3	1	3	0.325	0.382	0	1
2001	COL	NL	pierrju01	OF	215000	2000	COL	NL	51	200	26	62	2	0	0	20	7	6	13	15	0	1	4	1	2	0.347	0.320	0	0
2001	SDN	NL	darrmi02	OF	215000	2000	SDN	NL	58	205	21	55	14	4	1	30	9	1	23	45	1	0	0	0	9	0.342	0.390	0	0
2002	LAN	NL	izturce01	SS	215000	2001	TOR	AL	46	134	19	36	6	2	2	9	8	1	2	15	0	0	4	0	0	0.271	0.388	0	1
2002	ARI	NL	spiveju01	SS	215000	2001	ARI	NL	72	163	33	42	6	3	5	21	3	0	23	47	0	2	6	1	3	0.344	0.423	0	1
2001	FLO	NL	castrra01	C	214000	2000	FLO	NL	50	138	10	33	4	0	2	14	0	0	16	36	7	1	0	2	1	0.318	0.312	1	0
2002	ATL	NL	gilesma01	2B	210000	2001	ATL	NL	68	244	36	64	10	2	9	31	2	5	28	37	0	0	1	0	8	0.337	0.430	0	1
2002	TBA	AL	hallto02	C	210000	2001	TBA	AL	49	188	28	56	16	0	4	30	2	2	4	16	0	3	0	1	5	0.321	0.447	1	0
2001	MON	NL	bradlmi01	OF	207000	2000	MON	NL	42	154	20	34	8	1	2	15	2	1	14	32	0	1	1	1	3	0.287	0.325	0	0
2001	ANA	AL	joynewa01	1B	200000	2000	ATL	NL	119	224	24	63	12	0	5	32	0	0	31	31	3	1	0	4	2	0.365	0.402	0	0
2002	CLE	AL	anderbr01	OF	200000	2001	BAL	AL	131	430	50	87	12	3	8	45	12	4	60	77	4	8	2	1	3	0.309	0.300	0	0
2002	PIT	NL	nunezab01	SS	200000	2001	PIT	NL	115	301	30	79	11	4	1	21	8	2	28	53	1	1	4	1	0	0.322	0.336	0	1
